product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,fruits-vegetables-nuts-estimate-from-ingredients_100g,nutrition-score-fr,nova-group,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
4088600247571,Green lentils in water,Four seasons,81.9789675,1140.0,12.0,0.5,0.5,0.1,6.0,4.1,0.01,0.004,66.6666666666667,-3.0,4.0,0.041666666666666664,Low Calorie,Low Sugar,Yes
3770016162036,Nuggets Végétaux et Gourmands,HappyVore,252.0,794.5,20.0,0.8,14.0,1.3,9.0,6.8,1.18,0.472,0.0,2.0,4.0,0.04,Moderate Calorie,Low Sugar,Yes
557825,Dark chocolate 75%,Marks & Spencer,582.0,2437.0,32.6,25.5,43.5,26.7,9.4,11.2,0.01,0.004,0.0,19.0,3.0,0.7822085889570551,High Calorie,High Sugar,No
5023762000137,Juicy Oranges Whole Fruit Squash,Rocks,158.0,672.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,3.0,1.0,Low Calorie,High Sugar,No
4056489438564,"Granola Coconut, Cashew & Almond",Crownfield,427.0,1643.5,65.5,15.5,12.5,2.2,9.3,7.6,0.05,0.02,35.0,6.0,4.0,0.2366412213740458,High Calorie,Moderate Sugar,Yes
6111260265291,Kalos,Kalos,0.0,0.0,15.0,4.0,6.0,1.3,5.6,2.0,0.35,0.14,0.0,7.0,4.0,0.26666666666666666,Low Calorie,Low Sugar,Yes
20014384,Cacahuètes - grillées & salées,Alesto,619.0,2023.0,11.0,5.2,51.2,7.8,24.4,6.9,1.0,0.4,74.5,8.0,3.0,0.4727272727272727,High Calorie,Low Sugar,No
20843427,Classic Houmous,"Meadow Fresh,Simply Sumptuous",317.0,1312.0,9.9,0.6,26.2,2.4,7.8,5.2,0.49,0.196,69.5,1.0,3.0,0.0606060606060606,Moderate Calorie,Low Sugar,No
3023470020016,Roudor,St Michel,515.0,2154.0,63.0,26.0,26.0,17.0,6.2,2.0,1.1,0.44,0.0,28.0,3.0,0.4126984126984127,High Calorie,High Sugar,No
3168930010890,Quaker Cruesli Chocolat au lait,Quaker,457.0,1914.0,59.0,20.0,19.0,4.8,7.7,8.7,0.51,0.204,1.87727272727273,11.0,4.0,0.3389830508474576,High Calorie,Moderate Sugar,Yes
3228857000838,American Sandwich Nature,Harrys,271.0,1172.0,48.9,7.7,4.1,0.4,7.6,3.9,1.1,0.44,4.4,6.0,4.0,0.15746421267893662,Moderate Calorie,Low Sugar,Yes
3448781100002,Wattwiller,Wattwiller,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,7.5,3.0,0.0,0.0,1.0,0.26666666666666666,Moderate Calorie,Low Sugar,No
3760020508388,Tartined Craquantes Châtaigne,"Jardin bio, Léa Nature",374.0,1588.0,82.0,5.1,1.5,0.5,7.2,2.0,0.55,0.22,0.0,5.0,3.0,0.062195121951219505,Moderate Calorie,Low Sugar,No
6111126001841,Crème Yaourt Brassé 🍋,Chergui,113.0,264.0,14.9,7.45,4.0,2.0,4.2,0.111,0.0,0.0,0.0,3.0,4.0,0.5,Low Calorie,Low Sugar,Yes
6111243860352,ice cola strong,ice,45.1,191.7,11.3,11.2,0.0,0.0,0.0,0.0,20.0,8.0,0.0,23.0,4.0,0.991150442477876,Low Calorie,Moderate Sugar,Yes
3341430510019,TAM thon entier a l'huile,tam,231.0,966.0,0.0,0.0,14.2,0.22294,25.8,2.0,1.0,0.4,0.0,-1.0,3.0,,Moderate Calorie,Low Sugar,No
5057967342044,White Tortilla Wraps,Tesco,173.0,1009.0,30.3,1.3,3.1,1.3,5.0,2.3,0.59,0.236,0.0,5.0,4.0,0.0429042904290429,Low Calorie,Low Sugar,Yes
8480000239266,Bebida de almendra 0% azúcares,Hacendado,16.0,64.0,0.0,0.0,1.5,0.3,0.5,0.0,0.08,0.032,3.0,1.0,4.0,,Low Calorie,Low Sugar,Yes
5900617012197,Masło orzechowe,Sante,616.0,2554.0,14.0,9.0,50.0,8.8,24.0,6.9,0.73,0.292,91.5,5.0,4.0,0.6428571428571429,High Calorie,Low Sugar,Yes
5057967395132,Soft cheese,Tesco,245.0,1009.0,4.3,3.3,23.3,19.0,4.4,0.0,0.5,0.2,0.0,14.0,3.0,0.7674418604651163,Moderate Calorie,Low Sugar,No
4088600169866,Harvest Morn Granola Raisin & Almond,"Aldi,Harvest Morn",192.0,1140.0,29.2,8.4,5.4,0.7,5.0,3.1,0.01,0.004,12.75,7.0,4.0,0.28767123287671237,Low Calorie,Low Sugar,Yes
6111184008356,Sauce algerienne star,ok,364.0,1507.5,19.05,15.01,31.6,2.37,0.85,2.0,2.22,0.888,24.144287109375,21.0,4.0,0.7879265091863517,Moderate Calorie,Moderate Sugar,Yes
6111242101111,ghani sfr,jaouda,95.4,543.85,14.2,12.8,2.5,1.6,3.2,0.0,0.125,0.05,0.0,3.0,4.0,0.9014084507042255,Low Calorie,Moderate Sugar,Yes
8480000057105,Pechuga de Pavo Cocida 92%,Hacendado,89.0,1188.5,0.8,0.8,1.3,0.5,19.5,3.8,1.875,0.75,0.0,3.0,4.0,1.0,Low Calorie,Low Sugar,Yes
159111,Coconut Milk,Sainsbury's,149.0,623.0,2.7,1.6,14.8,13.8,1.3,0.5,0.05,0.02,75.0,16.0,4.0,0.5925925925925926,Low Calorie,Low Sugar,Yes
898999010007,Coconut Water,Vita Coco,45.0,1140.0,11.0,11.0,0.0,0.0,0.0,0.0,0.2625,0.105,95.15,-2.0,3.0,1.0,Low Calorie,Moderate Sugar,No
20115777,Gallette di riso - Cioccolato al latte,Sondey,499.0,2090.0,61.0,30.0,24.0,14.0,7.4,3.0,0.03841,0.015364,0.0,24.0,4.0,0.4918032786885246,High Calorie,High Sugar,Yes
3254691586054,le bio pour toute la famille multifruit,pressade,38.0,159.0,8.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,0.9213483146067415,Low Calorie,Low Sugar,Yes
3272770096850,Le  goût primeur,Saint moret,41.0,1140.0,0.6,0.6,3.6,2.6,1.7,2.0,0.235,0.094,0.0,14.0,4.0,1.0,Low Calorie,Low Sugar,Yes
5051790270581,Green Lentils In Water,Tesco,111.99942,1009.0,21.79944,0.9,0.80028,0.5,7.29963,6.8,0.01,0.004,80.0,4.0,4.0,0.04128546421375962,Low Calorie,Low Sugar,Yes
5099801003315,Organic Porridge Oats,Flahavan's,148.0,620.0,26.0,0.4,2.3,0.4,4.501,3.3,0.01,0.004,0.0,-5.0,1.0,0.015384615384615385,Low Calorie,Low Sugar,No
8715035110502,Sojasauce,Kikkoman,77.0,325.0,3.2,0.6,0.1,0.1,10.0,0.2,16.9,6.76,18.75,20.0,3.0,0.18749999999999997,Low Calorie,Low Sugar,No
4088600161686,The Honey Soaked Seeded Bloomer,Village Bakery,128.0,998.0,20.3,2.3,2.4,0.3,4.9,3.4,0.3925,0.157,0.3125,-1.0,4.0,0.11330049261083742,Low Calorie,Low Sugar,Yes
20577414,Greek Natural Yogurt,Milbona,132.0,472.0,4.5,4.0,10.0,7.0,6.0,0.0,0.1475,0.059,0.0,6.0,1.0,0.8888888888888888,Low Calorie,Low Sugar,No
6294003539054,Kitkat,Nestlé,509.0,1549.0,60.9,47.0,25.9,16.1,6.7,2.4,0.15,0.06,0.0,29.0,4.0,0.7717569786535304,High Calorie,High Sugar,Yes
6111259344211,Crunchy,Be,534.0,2234.0,48.6,34.3,35.7,16.5,4.7,1.25,0.25,0.1,0.0143880208333371,27.0,4.0,0.7057613168724279,High Calorie,High Sugar,Yes
3168930168133,Chips Recette Paysanne Nature,Lays,514.0,2148.0,54.0,0.5,30.0,3.2,6.2,3.9,1.3,0.52,5.77916666666667,14.0,3.0,0.009259259259259259,High Calorie,Low Sugar,No
7622201693954,Light Philadelphia,Philadelphia,44.0,1028.0,1.5,1.5,3.2,2.1,2.2,0.1,0.2075,0.083,0.0,8.0,4.0,1.0,Low Calorie,Low Sugar,Yes
4056489844242,Sirop d'Agave,Maribel,300.0,1335.0,75.0,75.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,18.0,1.0,1.0,Moderate Calorie,High Sugar,No
5100000100,Ready Salted Crisps,Walkers,518.0,2162.0,52.0,0.4,31.0,2.5,6.4,3.9,1.3,0.52,0.0,13.0,3.0,0.007692307692307693,High Calorie,Low Sugar,No
6111045006729,مونادة لاسيگون,لاسيگون,29.3,1140.0,7.3,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,Low Calorie,Low Sugar,Yes
61232200545,Fine milled oatcakes,Nairn's,446.0,1993.0,55.0,0.9,19.9,8.6,10.9,9.6,1.67,0.668,0.0,16.0,3.0,0.016363636363636365,High Calorie,Low Sugar,No
20266394,Fromage blanc 0%,Lidl Envia,52.0,207.0,4.6,4.6,0.5,0.2,8.5,0.5,0.1,0.04,0.0,-2.0,3.0,1.0,Low Calorie,Low Sugar,No
3057640186158,Wasser Volvic naturelle,Volvic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,0.0,1.0,,Low Calorie,Low Sugar,No
3664346306126,Super Poulain,Poulain,77.0,2120.0,12.16,11.9,1.5,1.01,3.27,4.6,0.11,0.044,0.0,12.0,4.0,0.9786184210526316,Low Calorie,Moderate Sugar,Yes
5000157075154,Salad Cream Original,Heinz,43.95,366.0,2.775,2.55,3.57,0.27,0.195,0.6,0.225,0.09,22.0,11.0,4.0,0.9189189189189189,Low Calorie,Low Sugar,Yes
5010029000856,Weetabix 72S 1362G,Weetabix,136.0,574.0,26.0,1.6,0.8,0.2,4.5,3.8,0.1,0.04,0.0,-3.0,3.0,0.06153846153846154,Low Calorie,Low Sugar,No
5050974000822,Thins Multi-Seed Flatbreads,Ryvita,435.0,1821.0,56.2,2.9,14.1,3.3,16.4,8.1,1.54,0.616,3.46,10.0,4.0,0.05160142348754448,High Calorie,Low Sugar,Yes
6111184006413,Sauce pizza star 350 g,Star,52.0,4.0,11.2,10.0,0.1,0.0,1.5,3.0,2.0,0.8,32.8571428571429,11.0,4.0,0.8928571428571429,Low Calorie,Moderate Sugar,Yes
7613032779566,chocapic,"Nestlé, Chocapic",384.0,1624.0,73.8,19.9,4.4,1.1,8.5,7.7,0.2,0.08,0.0,2.0,4.0,0.26964769647696474,Moderate Calorie,Moderate Sugar,Yes
7613034947611,NESTLE CHOCAPIC Céréales 750g,Nestlé,388.0,1638.0,73.6,22.4,4.8,2.0,8.8,7.5,0.22,0.088,0.0,7.0,4.0,0.30434782608695654,Moderate Calorie,Moderate Sugar,Yes
8712566479665,Vegetable Stock Pot 8 x imp,"Knorr, Morrisons",101.3384321064,1140.0,6.5,4.1,5.3,2.7,6.2,1.3,14.36,5.744,27.0742857142857,7.0,4.0,0.6307692307692307,Low Calorie,Low Sugar,Yes
5449000203823,Pulpy pècne,"Cappy, Coca-Cola",34.0,143.0,7.9,7.9,0.0,0.0,0.0,2.0,0.01,0.004,5.5,12.0,4.0,1.0,Low Calorie,Low Sugar,Yes
6111250472265,Assaisonnement aromatise au citron,efor,1.12,4.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,Low Calorie,Low Sugar,No
6923815199025,Dtink happy ana,Unknown,82.0,1140.0,13.7,0.0,2.0,2.0,2.3,0.0,0.35,0.14,0.2037215909090905,7.0,4.0,0.0,Low Calorie,Low Sugar,Yes
6111126005221,JBEN CHERGUI,Chergui,188.8,790.0,2.8,0.1,16.0,11.2,8.4,0.0,0.6,0.24,0.0,11.0,4.0,0.03571428571428572,Low Calorie,Low Sugar,Yes
6111017046548,Aiguebelle,Aiguebelle,535.0,2226.0,47.0,44.0,36.0,22.0,5.2,0.0,11.0,4.4,0.0,48.0,4.0,0.9361702127659575,High Calorie,High Sugar,Yes
3083681148640,Celeri fromage blanc dnp 320g,Bonduelle,138.0,570.0,4.0,2.0,12.0,1.0,2.0,3.0,0.88,0.352,81.75,3.0,4.0,0.5,Low Calorie,Low Sugar,Yes
7612100914199,Ovomaltine Céréal Energy,Ovomaltine,75.0,319.0,15.6,10.2,0.4,0.2,1.9,0.0,0.1,0.04,0.0,15.0,4.0,0.6538461538461539,Low Calorie,Moderate Sugar,Yes
130530,Wholewheat biscuits,By Sainsbury's,358.0,1516.0,68.6,4.4,2.0,0.6,12.0,10.0,0.28,0.112,0.0,-3.0,3.0,0.06413994169096211,Moderate Calorie,Low Sugar,No
612322000387,Original Oatcakes,Nairn’s,475.0,1987.0,52.1,0.8,22.8,9.1,11.2,8.4,1.62,0.648,0.0,17.0,3.0,0.015355086372360846,High Calorie,Low Sugar,No
3034450001123,Viandox 160ml,Konrad,45.0,180.0,6.8,2.5,0.5,0.1,5.4,0.5,21.0,8.4,0.625,20.0,4.0,0.36764705882352944,Low Calorie,Low Sugar,Yes
3124480185266,BLE 70CL ORANGE CITRON PULCO,Pulco,161.0,686.0,37.5,36.7,0.0,0.0,0.3,0.0,0.01,0.004,52.859375,6.0,4.0,0.9786666666666668,Low Calorie,High Sugar,Yes
3184670001080,faisselle,RIANS,76.0,1140.0,4.5,4.5,4.5,2.9,4.3,0.0,0.1,0.04,0.0,2.0,3.0,1.0,Low Calorie,Low Sugar,No
3322680010290,Crêpes de Landerneau,Le Ster,408.0,1714.0,57.0,24.0,16.0,9.1,8.2,1.3,1.7,0.68,0.0,28.0,3.0,0.42105263157894735,High Calorie,Moderate Sugar,No
3700214614266,Chocolat noir Pérou 90%,Alter Eco,656.0,2711.0,19.0,11.0,58.0,35.0,8.1,13.0,0.0,0.0,0.0,16.0,3.0,0.5789473684210527,High Calorie,Moderate Sugar,No
5000112611762,PET 1.25L C.COLA ZERO,Coke ZÉRO®,0.3,1.3,0.0,0.0,0.0,0.0,0.0,2.0,0.01,0.004,0.0,4.0,4.0,,Low Calorie,Low Sugar,Yes
7622210449313,Prince Multicéréales Goût Chocolat Au Blé Complet,LU,463.0,1944.0,69.0,31.0,17.0,5.1,6.5,4.4,0.64,0.256,6.29545454545455,19.0,4.0,0.4492753623188406,High Calorie,High Sugar,Yes
6111029000415,Cosumar Sucre Granule - Granulated Sugar,Unknown,400.0,1140.0,100.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2037215909090905,19.0,2.0,1.0,High Calorie,High Sugar,No
3100881040809,ST YORRE Eau Minérale Naturelle Naturellement Gazeuse 1.15 L,"St yorre,VichyST Yorre",240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,427.0,170.8,0.0,2.0,1.0,0.26666666666666666,Moderate Calorie,Low Sugar,No
5050974505297,Simply Sesame,Ryvita,40.0,1562.0,7.9,0.3,0.70035,0.1,1.4,1.9,0.07,0.028,0.0,-3.0,3.0,0.03797468354430379,Low Calorie,Low Sugar,No
20577391,0% fat Greek yoghurt,Milbona,50.0,472.0,4.1,4.0,0.0,0.0,8.3,0.0,0.000375,0.00015,0.0,-2.0,1.0,0.9756097560975611,Low Calorie,Low Sugar,No
5018357012350,Dorset cereals nutty muesli,Dorset cereals,415.0,1519.0,54.4,8.4,14.3,2.0,13.2,8.1,0.03,0.012,52.8984375,-2.0,4.0,0.15441176470588236,High Calorie,Low Sugar,Yes
8000500310397,Nutella biscuits fergulf,"Ferrero, Nutella",515.0,2158.0,64.0,35.8,24.8,11.5,7.9,3.0,0.559,0.2236,13.0,28.0,4.0,0.559375,High Calorie,High Sugar,Yes
5053990161607,Pringles Paprika,Pringles,522.0,2164.0,54.0,3.2,30.0,2.8,6.7,4.4,0.0,0.0,0.0,4.0,4.0,0.05925925925925926,High Calorie,Low Sugar,Yes
5036589255550,Yoghurt,Yeo Valley,72.0,298.0,4.9,4.9,3.8,2.5,4.2,0.1,0.12,0.048,0.0,2.0,1.0,1.0,Low Calorie,Low Sugar,No
3229820116716,Muesli aux fruits,Bjorg,358.0,1672.5,60.0,10.0,6.0,2.5,11.0,10.0,0.02,0.008,19.5,-1.0,3.0,0.16666666666666666,Moderate Calorie,Moderate Sugar,No
5000354800870,Devon Custard,Ambrosia,125.0,417.0,19.2,13.8,3.8,1.9,3.6,0.7,0.143,0.0572,0.0,4.0,4.0,0.7187500000000001,Low Calorie,Moderate Sugar,Yes
5010029219494,Super smooth porridge imp,"Ready break, Weetabix",374.0,1140.0,58.0,4.0,8.7,1.3,12.0,2.0,0.35,0.14,0.0,7.0,1.0,0.06896551724137931,Moderate Calorie,Low Sugar,No
5054402006486,Rice Snaps,Tesco,116.0,1009.0,25.4,1.5,0.4,0.1,2.4,0.5,0.1975,0.079,0.0,5.0,3.0,0.05905511811023623,Low Calorie,Low Sugar,No
5060201621805,FUEL10K Protein Boosted Chunky Chocolate Granola imp,Fuel,221.0,1140.0,30.2,8.8,6.8,1.4,7.9,3.2,0.02,0.008,2.19642857142858,8.0,4.0,0.29139072847682124,Moderate Calorie,Low Sugar,Yes
8010721001509,Parmigiano Reggiano Revet Fersk Parmesan DOP 60g,OLUF LORENTZEN AS,402.0,1140.0,0.0,5.7,30.0,20.0,32.0,0.3,0.004,0.0016,0.0,8.0,4.0,,High Calorie,Low Sugar,Yes
8480000674166,Crema Al Cacao,Hacendado,547.0,1188.5,56.0,3.5,33.0,1.2,4.4,2.9,0.1275,0.051,4.0,5.0,4.0,0.0625,High Calorie,Low Sugar,Yes
5000128981330,Chocolate For Change Single Origin 85% Cocoa Dark Chocolate,Coop,624.0,2582.0,26.0,17.0,52.0,31.0,8.8,10.0,0.01,0.004,0.0,16.0,4.0,0.6538461538461539,High Calorie,Moderate Sugar,Yes
3033491451652,"Le petit suisse gervais nature 9,5 % 60 g x 12",GERVAIS,143.0,586.0,4.5,4.5,9.5,6.7,9.3,2.0,0.08,0.032,0.0,5.0,3.0,1.0,Low Calorie,Low Sugar,No
392754,80% Dark Chocolate,Sainsbury's,592.0,2452.0,30.6,19.9,45.5,27.7,9.4,10.8,0.09,0.036,0.0,17.0,3.0,0.6503267973856208,High Calorie,Moderate Sugar,No
3760049798890,Pain au lait bio x12 420g,la boulangère,345.0,1453.0,51.0,8.7,11.0,1.2,9.4,2.4,0.9,0.36,0.0,11.0,4.0,0.17058823529411762,Moderate Calorie,Low Sugar,Yes
5000354919527,Bisto Gravy Granules,Bisto,13.0,1477.0,2.0,0.0,0.5,0.4,0.0,0.0,0.4625,0.185,0.0225360576923066,2.0,4.0,0.0,Low Calorie,Low Sugar,Yes
6223000496022,Hohos,Unknown,424.0,1774.0,65.0,41.0,16.0,8.0,4.3,1.1,0.42,0.168,0.0007356916155174,25.0,4.0,0.6307692307692307,High Calorie,High Sugar,Yes
8410076901033,Protein Salted Caramel Nut,Nature Valley,496.0,2104.0,26.3,16.1,29.5,7.1,26.0,10.8,0.875,0.35,47.5975,14.0,4.0,0.6121673003802282,High Calorie,Moderate Sugar,Yes
6111032009412,Danone max red fruit,Danone,51.9,217.0,0.0,9.3,1.0,0.85,1.4,0.0,0.0,0.0,0.0,11.0,4.0,,Low Calorie,Low Sugar,Yes
6111271800054,العين,idna,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,0.03575,0.0143,0.0,0.0,4.0,0.26666666666666666,Moderate Calorie,Low Sugar,Yes
20020811,Sel fin,Chantesel,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,7.0,2.0,,Low Calorie,Low Sugar,No
3023260030928,Salakis 100% Brebis,"Lactalis, Salakis",272.0,1126.0,0.8,0.8,22.8,16.2,15.7,2.0,2.8,1.12,0.0,10.0,3.0,1.0,Moderate Calorie,Low Sugar,No
3165958350014,Filets de Maquereaux au Vin Blanc,Saupiquet,160.0,929.0,0.9,0.5,12.0,2.8,12.0,0.0,1.0825,0.433,10.5,4.0,4.0,0.5555555555555556,Low Calorie,Low Sugar,Yes
3228857000913,Pain de mie nature,Harrys,266.0,1125.0,48.0,7.7,4.3,0.4,7.0,3.8,1.1,0.44,4.4,7.0,4.0,0.16041666666666668,Moderate Calorie,Low Sugar,Yes
3392460510050,LU - Grany pommes,LU,410.0,1864.0,70.0,24.0,13.0,3.8,4.7,3.0,0.62,0.248,12.6,17.0,4.0,0.34285714285714286,High Calorie,Moderate Sugar,Yes
5000108030553,GOLDEN SYRUP FLAVOUR MICROWAVEABLE OATS,QUAKER OAT SO SIMPLE,135.0,1140.0,24.0,6.4,2.3,0.4,3.2,2.6,0.1975,0.079,0.0,8.0,4.0,0.26666666666666666,Low Calorie,Low Sugar,Yes
5000184161165,Vegetable Stock cubes 8 x imp,Knorr,8.0,449.0,0.5,0.5,0.6,0.4,0.5,0.5,0.945,0.378,3.131875,4.0,4.0,1.0,Low Calorie,Low Sugar,Yes
5000354168550,Tomato & Basil Sauce,Loyd Grossman,62.0,289.0,7.8,6.0,2.6,0.2,1.5,0.8,1.8,0.72,95.775,4.0,3.0,0.7692307692307693,Low Calorie,Low Sugar,No
5013665113157,Peanut Butter,Whole Earth,645.0,2673.0,9.2,4.2,54.5,7.2,26.3,6.5,1.0,0.4,96.0,4.0,3.0,0.4565217391304348,High Calorie,Low Sugar,No
5036589201687,Family Farm Greek Style Natural,Yeo Valley,115.0,337.5,4.9,4.9,8.3,5.5,4.5,0.1,0.1,0.04,0.0,6.0,1.0,1.0,Low Calorie,Low Sugar,No
5050974503712,PUMPKIN SEED & OAT CRISPBREAD,RYVITA,48.0,1454.0,7.0,0.4,1.1,0.2,1.7,1.8,0.06,0.024,12.0,-3.0,3.0,0.05714285714285715,Low Calorie,Low Sugar,No
5057545744765,Porridge Oats,Tesco - The Grower's Harvest,376.0,1140.0,60.4,1.5,8.1,1.6,11.0,8.5,0.01,0.004,0.0,-4.0,1.0,0.024834437086092717,Moderate Calorie,Low Sugar,No
5410041040807,Pim's - Framboise,Lu,397.0,1672.0,65.0,48.0,13.0,5.8,3.4,2.8,0.45,0.18,5.75,24.0,4.0,0.7384615384615385,Moderate Calorie,High Sugar,Yes
7613035694958,Carré gourmand Tomates et mozzarella,Garden Gourmet,192.0,804.0,17.9,3.5,8.3,1.8,9.8,3.2,0.9,0.36,45.5518758417508,2.0,4.0,0.19553072625698326,Low Calorie,Low Sugar,Yes
8410376002201,Galleta ligera sin sal y sin azúcar,Gullón,408.0,1885.0,58.0,2.8,13.0,1.5,9.0,17.0,0.01,0.004,0.0,-2.0,4.0,0.04827586206896552,High Calorie,Low Sugar,Yes
40874302,Sesame Crispbread with a naturally nutty flavour,"Rivercote, Lidl",369.0,1552.0,57.4,3.7,6.3,1.0,12.3,16.8,0.55,0.22,0.0,-3.0,3.0,0.06445993031358885,Moderate Calorie,Low Sugar,No
4088600054513,Pesto alla genovese,Specially Selected,263.0,1545.0,2.9,2.1,26.0,4.9,3.6,3.3,0.215,0.086,83.2916666666667,5.0,4.0,0.7241379310344828,Moderate Calorie,Low Sugar,Yes
4056489254157,bio organic oat flakes,Crownfield,364.0,1532.0,55.1,1.2,6.9,1.0,14.2,12.3,0.01,0.004,0.0,-10.0,4.0,0.021778584392014518,Moderate Calorie,Low Sugar,Yes
20170196,LIDL VITASIA Sweet Chilli sauce - VITASIA - 700ml 1.49€ 1l 2.13€,"Vitasia, LIDL VITASIA",160.0,1140.0,38.1,34.8,0.1,0.1,0.4,0.8,3.13,1.252,11.0,26.0,4.0,0.9133858267716535,Low Calorie,High Sugar,Yes
20615420,Paahdettu maapähkinä,Alesto,626.0,2023.0,11.1,5.3,51.8,7.9,24.7,8.3,0.04,0.016,75.0,-8.0,3.0,0.4774774774774775,High Calorie,Low Sugar,No
20884260,passierte Tomate,"Baresa, Barrsa, Freshona",35.0,148.0,4.9,4.0,0.3,0.0,1.7,1.1,0.62,0.248,99.5,-1.0,3.0,0.8163265306122448,Low Calorie,Low Sugar,No
3166352967211,Petites gambas compotée de tomates Tagliatelles au pesto,Marie,130.0,544.0,15.0,1.7,4.5,0.9,6.7,1.1,0.825,0.33,27.60625,3.0,3.0,0.11333333333333333,Low Calorie,Low Sugar,No
3229820784939,Lait de coco fluide,Bjorg,171.0,1672.5,1.0,0.5,18.0,16.0,1.2,0.7,0.05,0.02,66.6666666666667,10.0,4.0,0.5,Low Calorie,Low Sugar,Yes
3608580890898,Gourmand & Végétal au lait de coco,Andros,75.0,311.0,7.0,0.6,4.9,4.1,0.6,0.0,0.09,0.036,23.0,4.0,4.0,0.08571428571428572,Low Calorie,Low Sugar,Yes
5000436589341,Whole milk,Tesco,132.0,553.0,9.4,9.4,7.4,4.8,7.0,2.3,0.22,0.088,0.0,4.0,1.0,1.0,Low Calorie,Low Sugar,No
50184439,Bovril Beef and Yeast Extract,"Morrisons,Unilever",206.0,1140.0,13.0,2.2,1.1,0.5,37.0,0.6,7.5,3.0,0.0,22.0,4.0,0.16923076923076924,Moderate Calorie,Low Sugar,Yes
5449000004840,Fanta Orange,Fanta,19.0,81.0,4.5,4.5,0.0,0.0,0.0,0.0,0.02,0.008,0.0,8.0,4.0,1.0,Low Calorie,Low Sugar,Yes
6111206000788,Jebli original,Centrale Danone,225.0,66.0,6.9,0.0,19.0,13.0,6.5,0.0,0.8,0.32,0.0,13.0,4.0,0.0,Moderate Calorie,Low Sugar,Yes
3228857001118,Pain 100% mie nature sans sucre ajouté,Harrys,262.0,1100.0,44.7,5.6,5.0,0.4,7.1,4.9,1.0,0.4,6.3,4.0,4.0,0.12527964205816552,Moderate Calorie,Low Sugar,Yes
6111243860413,Ice Pulpe Orange 1.5cl,Unknown,40.0,1140.0,9.7,4.0,0.0,0.0,0.03,2.0,5.48999975,2.196,25.3333333333333,30.0,4.0,0.4123711340206186,Low Calorie,Low Sugar,Yes
4088600206721,Good Grains Spanish Style Grains,"Worldwide Foods, Aldi, Aldi Worldwide Foods",185.0,778.0,26.6,1.2,5.9,0.6,4.2,4.6,0.54,0.216,12.0,0.0,3.0,0.045112781954887216,Low Calorie,Low Sugar,No
8480000142429,Galletas de trigo espelta 0% azúcares añadidos,Hacendado,422.0,1188.5,64.0,2.0,16.0,1.3,9.0,8.0,0.885,0.354,0.0,2.0,4.0,0.03125,High Calorie,Low Sugar,Yes
5060495113291,Chocolate,Huel,80.0,336.0,6.5,0.6,3.8,1.0,4.0,1.6,0.18,0.072,3.703125,7.0,4.0,0.0923076923076923,Low Calorie,Low Sugar,Yes
3366321053345,St Hubert Omega 3 doux,"St Hubert, St hubert omega 3",468.0,1924.0,0.0,0.0,52.0,16.0,0.0,0.0,0.4,0.16,30.1,9.0,4.0,,High Calorie,Low Sugar,Yes
6191496000026,Eau minérale naturelle,délice,43.5,183.0,4.5,4.5,1.5,1.3,3.0,2.0,185.025,74.01,0.0,0.0,1.0,1.0,Low Calorie,Low Sugar,No
8480000808950,Tortilla con cebolla,Hacendado,193.0,808.0,17.0,1.4,11.0,1.7,5.7,3.8,1.1,0.44,9.0,6.0,3.0,0.08235294117647059,Low Calorie,Low Sugar,No
6111092000343,tomakas,Unknown,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,0.35,0.14,0.2037215909090905,7.0,4.0,0.26666666666666666,Moderate Calorie,Low Sugar,Yes
8437019482329,Aqua sierra nevada,Unknown,240.0,1140.0,15.0,4.0,6.0,1.3,5.6,2.0,6.25,2.5,0.2037215909090905,0.0,1.0,0.26666666666666666,Moderate Calorie,Low Sugar,No
9111445002175,Perly orange,Perly,111.0,2152.0,11.5,0.0,3.90000009536743,15.2,7.40000009536743,0.0,1.6,0.64,0.0,19.0,4.0,0.0,Low Calorie,Low Sugar,Yes
4056489682677,Pecan Nuts natural,Alesto,725.0,2989.0,4.2,4.1,71.4,6.8,11.5,10.0,0.01,0.004,100.0,-6.0,1.0,0.976190476190476,High Calorie,Low Sugar,No
